Source,Destination IP,Volume,Destination Domain,Destination Latitude,Destination Longitude
Motog Phone,99.84.181.88,2154,server-99-84-181-88.iad89.r.cloudfront.net,38.9068985,-77.02839661
Ring Door bell,3.233.93.37,4235643,ec2-3-233-93-37.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.93.37,4235755,ec2-3-233-93-37.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.218.177.200,73188,ec2-34-218-177-200.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.88.66,4119395,ec2-3-233-88-66.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.88.66,4119505,ec2-3-233-88-66.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.186.218.191,2382,191.218.186.35.bc.googleusercontent.com,39.10771179,-94.53961182
Motog Phone,52.35.22.129,40950,ec2-52-35-22-129.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,52.35.9.221,18033,ec2-52-35-9-221.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.102.130,4045644,ec2-3-233-102-130.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.102.130,4045752,ec2-3-233-102-130.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.192.148.57,3927,ec2-34-192-148-57.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.6.36.6,100155,ec2-52-6-36-6.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,99.84.181.7,2194,server-99-84-181-7.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,52.14.82.58,41675,ec2-52-14-82-58.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,54.183.1.78,17981,ec2-54-183-1-78.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Motog Phone,54.171.250.15,2181,ec2-54-171-250-15.eu-west-1.compute.amazonaws.com,53.35388947,-6.243330002
Motog Phone,52.214.161.218,2113,ec2-52-214-161-218.eu-west-1.compute.amazonaws.com,53.35388947,-6.243330002
Motog Phone,52.6.178.180,155221,ec2-52-6-178-180.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.43.83,3096,server-13-249-43-83.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.136.55.143,1993,ec2-3-136-55-143.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,54.236.74.161,9464,ec2-54-236-74-161.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.136.184.13,1717,ec2-3-136-184-13.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,3.130.117.225,9330,ec2-3-130-117-225.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,34.199.181.134,9532,ec2-34-199-181-134.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.18.49.1,24851,ec2-3-18-49-1.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,52.52.85.179,7550,ec2-52-52-85-179.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Ring Door bell,3.233.92.117,4621951,ec2-3-233-92-117.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.92.117,4622071,ec2-3-233-92-117.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,50.18.220.92,5820,ec2-50-18-220-92.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Echo plus 2nd gen,52.216.101.203,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.224.111.88,58755,ec2-34-224-111-88.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.130.17.121,5847,ec2-3-130-17-121.us-east-2.compute.amazonaws.com,39.99557877,-82.99945831
Motog Phone,3.91.171.234,275111,ec2-3-91-171-234.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.9.118.81,39463,ec2-52-9-118-81.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Motog Phone,99.84.189.100,4285,server-99-84-189-100.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.184.27,1438906,server-99-84-184-27.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.181.60,3674,server-99-84-181-60.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,52.218.240.105,2379,s3-us-west-2-r-w.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.105.62,4147212,ec2-3-233-105-62.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.105.62,4147322,ec2-3-233-105-62.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.229,396246,ec2-3-91-171-229.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.167.164.6,32260,ec2-35-167-164-6.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,34.223.180.131,6778,ec2-34-223-180-131.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,23.206.176.32,3684,a23-206-176-32.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Motog Phone,50.112.162.77,11646,ec2-50-112-162-77.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,54.192.30.14,4190,server-54-192-30-14.iad89.r.cloudfront.net,38.9068985,-77.02839661
Ring Door bell,3.233.104.81,4154824,ec2-3-233-104-81.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.104.81,4154934,ec2-3-233-104-81.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,15.164.15.161,7543,ec2-15-164-15-161.ap-northeast-2.compute.amazonaws.com,37.47354889,126.6203613
Motog Phone,3.91.171.154,169993,ec2-3-91-171-154.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.79.46.80,6361,ec2-52-79-46-80.ap-northeast-2.compute.amazonaws.com,37.47354889,126.6203613
Motog Phone,35.167.119.85,16287,ec2-35-167-119-85.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.93.234,4167067,ec2-3-233-93-234.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.93.234,4167177,ec2-3-233-93-234.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.87.79.132,8287,ec2-52-87-79-132.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.20.59,41977,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.227,185714,ec2-3-91-171-227.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.109.91,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.86.51,4088537,ec2-3-233-86-51.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.86.51,4088645,ec2-3-233-86-51.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.216,142128,ec2-3-91-171-216.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.95.67,4034378,ec2-3-233-95-67.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.95.67,4034486,ec2-3-233-95-67.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.132,135439,ec2-3-91-171-132.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.71.191.116,59490,ec2-54-71-191-116.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,13.249.43.57,19756,server-13-249-43-57.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,99.84.181.41,2960,server-99-84-181-41.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,35.166.139.28,144965,ec2-35-166-139-28.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,34.213.248.108,6043,ec2-34-213-248-108.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,99.84.181.20,4859,server-99-84-181-20.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,34.195.196.170,8128,ec2-34-195-196-170.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.99.13,3364,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.57.145.216,27132,ec2-13-57-145-216.us-west-1.compute.amazonaws.com,37.33052826,-121.8382263
Motog Phone,3.227.250.129,171853,ec2-3-227-250-129.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.150,149552,ec2-3-91-171-150.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.250.12,2224,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.220,226739,ec2-3-91-171-220.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.43.169,22721,server-13-249-43-169.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,54.192.38.102,614214,server-54-192-38-102.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,52.218.220.81,2345,s3-us-west-2-r-w.amazonaws.com,45.73722839,-119.8114319
Motog Phone,52.217.47.182,2648,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.233,483717,ec2-3-91-171-233.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.242.70,6129,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.113.229,3737,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.210.179.47,14156,ec2-54-210-179-47.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.241,77079,ec2-3-91-171-241.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.217.38.116,1618,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.85.150.62,14554,server-52-85-150-62.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,13.249.45.71,2468701,server-13-249-45-71.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.91.171.153,209276,ec2-3-91-171-153.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.96.42,4109847,ec2-3-233-96-42.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.96.42,4109955,ec2-3-233-96-42.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.192.30.42,2111,server-54-192-30-42.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,224.0.0.22,324,igmp.mcast.net,,
Echo plus 2nd gen,3.234.38.31,90,ec2-3-234-38-31.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,72.30.35.88,90,t2.time.bf1.yahoo.com,40.73139191,-73.98840332
Ring Door bell,3.233.95.134,4170719,ec2-3-233-95-134.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.95.134,4170829,ec2-3-233-95-134.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,8.8.8.8,243,dns.google,37.38801956,-122.0743103
Echo plus 2nd gen,52.0.154.34,9777,ec2-52-0-154-34.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.85.145.86,1633,server-52-85-145-86.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,54.192.30.60,578,server-54-192-30-60.iad89.r.cloudfront.net,38.9068985,-77.02839661
Echo plus 2nd gen,99.84.181.81,589,server-99-84-181-81.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.91.171.239,377747,ec2-3-91-171-239.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.203.113.241,16103,ec2-34-203-113-241.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.179.69,1905,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.24.126,3996,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.240,146887,ec2-3-91-171-240.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.160.118.204,49943,ec2-35-160-118-204.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,54.192.30.13,8295,server-54-192-30-13.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,54.192.30.115,1273,server-54-192-30-115.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,44.233.57.8,3600,ec2-44-233-57-8.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,54.192.30.74,28228,server-54-192-30-74.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,54.202.217.210,3374,ec2-54-202-217-210.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.93.10,4125884,ec2-3-233-93-10.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.93.10,4125992,ec2-3-233-93-10.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.81.152,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.69.93.57,42313,ec2-54-69-93-57.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,54.175.106.187,18626,ec2-54-175-106-187.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.243,71388,ec2-3-91-171-243.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.203.83.235,4861,ec2-52-203-83-235.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.251,351591,ec2-3-91-171-251.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.106.8,4077101,ec2-3-233-106-8.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.106.8,4077211,ec2-3-233-106-8.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.217.1.94,3451,s3-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,34.227.89.243,3891610,ec2-34-227-89-243.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,34.227.89.243,1778702,ec2-34-227-89-243.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.155,92880,ec2-3-91-171-155.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,34.241.162.217,2993,ec2-34-241-162-217.eu-west-1.compute.amazonaws.com,53.35388947,-6.243330002
Motog Phone,3.91.171.254,216216,ec2-3-91-171-254.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,35.244.242.59,55382,59.242.244.35.bc.googleusercontent.com,39.10771179,-94.53961182
Motog Phone,35.156.43.152,28249,ec2-35-156-43-152.eu-central-1.compute.amazonaws.com,50.11090088,8.682100296
Motog Phone,13.249.47.244,7409,server-13-249-47-244.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,13.249.46.192,2088,server-13-249-46-192.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,52.217.41.222,3422,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.236,42749,ec2-3-91-171-236.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,107.23.222.30,10640,ec2-107-23-222-30.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.91.211,4027573,ec2-3-233-91-211.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.91.211,4027681,ec2-3-233-91-211.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.69.144.245,57472,ec2-54-69-144-245.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,35.163.82.141,7864,ec2-35-163-82-141.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,99.84.181.91,2045,server-99-84-181-91.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,23.32.72.82,606,a23-32-72-82.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
LG smart TV,3.224.10.144,6380,ec2-3-224-10-144.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,34.226.245.15,206,ec2-34-226-245-15.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,23.221.200.105,63266,a23-221-200-105.deploy.static.akamaitechnologies.com,40.75891113,-73.97901917
LG smart TV,8.8.8.8,25697,dns.google,37.38801956,-122.0743103
Motog Phone,3.91.171.152,196573,ec2-3-91-171-152.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,35.160.4.172,366556,ec2-35-160-4-172.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,34.210.55.20,65466,ec2-34-210-55-20.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,13.249.43.59,3540,server-13-249-43-59.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.71.145.36,43255,ec2-54-71-145-36.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,52.72.77.115,38380,ec2-52-72-77-115.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.85.112.16,18615,ec2-54-85-112-16.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.218.218.187,4304,s3-us-west-2-w.amazonaws.com,45.73722839,-119.8114319
LG smart TV,172.217.164.173,37415,iad23s69-in-f13.1e100.net,38.98371887,-77.38275909
LG smart TV,172.217.164.131,56064,iad30s24-in-f3.1e100.net,38.98371887,-77.38275909
LG smart TV,172.217.7.206,5246,iad30s10-in-f206.1e100.net,38.98371887,-77.38275909
LG smart TV,172.217.164.174,219580,iad23s69-in-f14.1e100.net,38.98371887,-77.38275909
Echo plus 2nd gen,52.216.145.27,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,172.217.7.170,3473,iad30s09-in-f170.1e100.net,38.98371887,-77.38275909
LG smart TV,99.84.181.9,3668,server-99-84-181-9.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,34.215.205.184,15699,ec2-34-215-205-184.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,35.163.100.246,161628,ec2-35-163-100-246.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,35.164.250.186,6513,ec2-35-164-250-186.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Motog Phone,52.217.15.142,3375,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.221,128083,ec2-3-91-171-221.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,34.212.141.131,89258,ec2-34-212-141-131.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.95.104,4117118,ec2-3-233-95-104.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.95.104,4117226,ec2-3-233-95-104.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,54.192.30.93,2298,server-54-192-30-93.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,107.23.6.29,2649,ec2-107-23-6-29.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.246,116202,ec2-3-91-171-246.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.102.132,4087970,ec2-3-233-102-132.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.102.132,4088078,ec2-3-233-102-132.compute-1.amazonaws.com,39.04370117,-77.47419739
Echo plus 2nd gen,52.216.140.44,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
LG smart TV,34.217.186.227,5350,ec2-34-217-186-227.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),204.85.32.26,5363,a204-85-32-26.deploy.akamaitechnologies.com,35.91374969,-78.86332703
Desktop (server),54.192.30.57,3480,server-54-192-30-57.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),13.249.43.59,29972,server-13-249-43-59.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),35.169.67.87,487345,ec2-35-169-67-87.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),172.217.7.202,38111,iad30s10-in-f10.1e100.net,38.98371887,-77.38275909
Desktop (server),13.249.40.80,13814,server-13-249-40-80.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),52.39.78.187,7574,ec2-52-39-78-187.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),172.217.13.227,28610,iad23s61-in-f3.1e100.net,38.98371887,-77.38275909
Desktop (server),34.213.76.134,9997,ec2-34-213-76-134.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),54.192.30.50,3224,server-54-192-30-50.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),184.26.48.140,18689,a184-26-48-140.deploy.static.akamaitechnologies.com,39.04370117,-77.47419739
Desktop (server),54.192.30.114,134,server-54-192-30-114.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),54.192.30.15,9500,server-54-192-30-15.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),34.98.75.36,86620,36.75.98.34.bc.googleusercontent.com,39.10771179,-94.53961182
Desktop (server),54.213.38.240,11616,ec2-54-213-38-240.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),99.84.181.73,7774,server-99-84-181-73.iad89.r.cloudfront.net,38.9068985,-77.02839661
Ring Door bell,3.233.105.65,4171568,ec2-3-233-105-65.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.105.65,4171678,ec2-3-233-105-65.compute-1.amazonaws.com,39.04370117,-77.47419739
Ring Door bell,3.233.91.194,4070487,ec2-3-233-91-194.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.91.194,4070595,ec2-3-233-91-194.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),99.84.181.101,5443,server-99-84-181-101.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,54.200.44.244,15202,ec2-54-200-44-244.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Echo plus 2nd gen,52.216.94.243,1079,s3-1-w.amazonaws.com,39.04370117,-77.47419739
Desktop (server),52.35.83.137,23088,ec2-52-35-83-137.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.93.196,4146200,ec2-3-233-93-196.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.93.196,4146310,ec2-3-233-93-196.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.207.205.49,4143,ec2-52-207-205-49.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,224.0.0.22,938,igmp.mcast.net,,
Desktop (server),54.192.30.89,23554,server-54-192-30-89.iad89.r.cloudfront.net,38.9068985,-77.02839661
Motog Phone,3.91.171.226,273559,ec2-3-91-171-226.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,52.216.139.53,1886,s3-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,13.249.38.98,6577,server-13-249-38-98.iad89.r.cloudfront.net,38.9068985,-77.02839661
LG smart TV,52.201.105.17,14084,ec2-52-201-105-17.compute-1.amazonaws.com,39.04370117,-77.47419739
Motog Phone,3.91.171.217,166415,ec2-3-91-171-217.compute-1.amazonaws.com,39.04370117,-77.47419739
Desktop (server),34.208.117.103,5049,ec2-34-208-117-103.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Desktop (server),99.84.181.110,4416,server-99-84-181-110.iad89.r.cloudfront.net,38.9068985,-77.02839661
Desktop (server),99.84.181.63,4772,server-99-84-181-63.iad89.r.cloudfront.net,38.9068985,-77.02839661
Ring Door bell,3.233.97.166,3982396,ec2-3-233-97-166.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.97.166,3982504,ec2-3-233-97-166.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,54.148.70.121,135351,ec2-54-148-70-121.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Ring Door bell,3.233.103.102,4147375,ec2-3-233-103-102.compute-1.amazonaws.com,39.04370117,-77.47419739
Google onHub,3.233.103.102,4147485,ec2-3-233-103-102.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,52.87.201.4,1116,ec2-52-87-201-4.compute-1.amazonaws.com,39.04370117,-77.47419739
LG smart TV,35.166.64.43,30619,ec2-35-166-64-43.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
LG smart TV,52.10.65.197,17388,ec2-52-10-65-197.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
Google onHub,52.10.65.197,7433,ec2-52-10-65-197.us-west-2.compute.amazonaws.com,45.73722839,-119.8114319
